TIMESTAMP;OBJECT;STATE;HABITANT
2017/11/20 13:54:31.0;SM1;No movement;Mario
2017/11/20 13:57:18.0;SM4;Movement;Mario
2017/11/20 13:57:25.0;SM1;Movement;Mario
2017/11/20 13:57:31.0;SM4;No movement;Mario
2017/11/20 13:57:35.0;SM1;No movement;Mario
2017/11/20 13:57:40.0;SM1;Movement;Mario
2017/11/20 13:57:50.0;SM1;No movement;Mario
2017/11/20 13:58:23.0;SM1;Movement;Mario
2017/11/20 13:58:31.0;C08;Open;Mario
2017/11/20 13:58:33.0;SM1;No movement;Mario
2017/11/20 13:58:35.0;SM1;Movement;Mario
2017/11/20 13:58:36.0;C08;Close;Mario
2017/11/20 13:58:41.0;SM4;Movement;Mario
2017/11/20 13:58:50.0;SM1;No movement;Mario
2017/11/20 13:59:11.0;M01;Open;Mario
2017/11/20 13:59:20.0;M01;Close;Mario
2017/11/20 13:59:26.0;SM4;No movement;Mario
